Customer ID,Feedback Channel,Rating,Comment,Date
CUST1808,Website,,Not happy with the response,2024-09-26 00:21:02.276315
CUST1809,Email,4.0,Good support,2024-06-12 00:21:02.276319
CUST1810,Email,2.0,Needs improvement,2024-10-31 00:21:02.276324
CUST1811,Phone,5.0,Great service,2024-01-04 00:21:02.276328
CUST1812,Phone,1.0,Loved it,2024-11-05 00:21:02.276332
CUST1813,Phone,,Quick resolution,2024-05-09 00:21:02.276336
CUST1814,Website,2.0,Very satisfied,2024-09-20 00:21:02.276340
CUST1815,In-Person,5.0,Not happy with the response,2024-05-12 00:21:02.276346
CUST1816,In-Person,2.0,Quick resolution,2024-01-16 00:21:02.276391
CUST1817,Email,4.0,Good support,2024-09-29 00:21:02.276401
CUST1818,In-Person,1.0,Excellent experience,2024-02-04 00:21:02.276408
CUST1819,In-Person,4.0,Had some issues,2024-05-16 00:21:02.276415
CUST1820,Website,5.0,Needs improvement,2024-09-07 00:21:02.276422
CUST1821,In-Person,,Had some issues,2023-11-25 00:21:02.276428
CUST1822,Phone,4.0,Good support,2024-02-05 00:21:02.276434
CUST1823,Email,3.0,Very satisfied,2024-04-15 00:21:02.276440
CUST1824,In-Person,,Needs improvement,2024-05-29 00:21:02.276446
CUST1825,In-Person,5.0,Loved it,2024-07-31 00:21:02.276453
CUST1826,Website,2.0,Excellent experience,2024-07-23 00:21:02.276459
CUST1827,Phone,2.0,Not happy with the response,2024-08-18 00:21:02.276465
CUST1828,Email,1.0,Loved it,2024-02-27 00:21:02.276469
CUST1829,Email,5.0,Needs improvement,2024-04-29 00:21:02.276478
CUST1830,In-Person,5.0,Needs improvement,2024-08-04 00:21:02.276483
CUST1831,In-Person,5.0,,2024-02-10 00:21:02.276490
CUST1832,Website,5.0,,2024-05-12 00:21:02.276496
CUST1833,Website,2.0,Very satisfied,2023-11-14 00:21:02.276502
CUST1834,Website,1.0,,2024-07-21 00:21:02.276508
CUST1835,Website,3.0,Excellent experience,2024-08-02 00:21:02.276511
CUST1836,In-Person,4.0,Not happy with the response,2024-05-02 00:21:02.276515
CUST1837,Phone,2.0,Not happy with the response,2024-05-03 00:21:02.276520
CUST1838,Website,2.0,Disappointed,2023-11-20 00:21:02.276527
CUST1839,Phone,3.0,Good support,2024-03-29 00:21:02.276531
CUST1840,Website,2.0,Great service,2024-08-07 00:21:02.276535
CUST1841,Website,5.0,Not happy with the response,2024-03-01 00:21:02.276539
CUST1842,In-Person,5.0,,2024-09-16 00:21:02.276543
CUST1843,Phone,,Needs improvement,2023-12-19 00:21:02.276548
CUST1844,Email,3.0,Not happy with the response,2024-01-24 00:21:02.276554
CUST1845,In-Person,4.0,,2023-11-24 00:21:02.276560
CUST1846,Phone,5.0,,2024-06-13 00:21:02.276567
CUST1847,In-Person,5.0,Needs improvement,2024-09-26 00:21:02.276573
CUST1848,Website,4.0,Could be better,2024-08-12 00:21:02.276579
CUST1849,In-Person,5.0,Very satisfied,2024-09-26 00:21:02.276586
CUST1850,Phone,3.0,Excellent experience,2023-11-08 00:21:02.276592
CUST1851,In-Person,4.0,Needs improvement,2024-05-04 00:21:02.276598
CUST1852,Website,2.0,Could be better,2024-07-08 00:21:02.276606
CUST1853,In-Person,1.0,Quick resolution,2024-09-14 00:21:02.276614
CUST1854,Email,,Good support,2024-10-09 00:21:02.276619
CUST1855,Email,5.0,Very satisfied,2024-09-13 00:21:02.276623
CUST1856,In-Person,1.0,Quick resolution,2024-05-31 00:21:02.276627
CUST1857,Phone,3.0,Could be better,2024-08-30 00:21:02.276630
CUST1858,Phone,,Not happy with the response,2024-03-07 00:21:02.276634
CUST1859,Website,5.0,Good support,2024-03-23 00:21:02.276639
CUST1860,Phone,5.0,,2024-01-05 00:21:02.276657
CUST1861,Website,5.0,Loved it,2023-12-14 00:21:02.276671
CUST1862,In-Person,4.0,Very satisfied,2024-03-24 00:21:02.276675
CUST1863,In-Person,3.0,,2024-10-31 00:21:02.276679
CUST1864,Email,2.0,Needs improvement,2024-02-06 00:21:02.276682
CUST1865,Email,4.0,Needs improvement,2024-06-05 00:21:02.276686
CUST1866,Email,3.0,Great service,2024-01-30 00:21:02.276690
CUST1867,In-Person,5.0,Had some issues,2024-08-14 00:21:02.276695
CUST1868,Website,2.0,Quick resolution,2023-12-21 00:21:02.276700
CUST1869,Phone,5.0,Loved it,2024-06-19 00:21:02.276705
CUST1870,In-Person,5.0,Quick resolution,2024-08-01 00:21:02.276712
CUST1871,Email,3.0,,2024-03-17 00:21:02.276715
CUST1872,Website,5.0,Not happy with the response,2024-10-27 00:21:02.276727
CUST1873,Phone,,Could be better,2024-09-14 00:21:02.276734
CUST1874,In-Person,4.0,Had some issues,2024-09-20 00:21:02.276740
CUST1875,Phone,,Quick resolution,2024-05-30 00:21:02.276746
CUST1876,Website,4.0,Great service,2024-05-20 00:21:02.276753
CUST1877,Email,2.0,,2024-04-19 00:21:02.276758
CUST1878,Email,2.0,,2024-06-30 00:21:02.276764
CUST1879,Website,1.0,Had some issues,2024-04-22 00:21:02.276771
CUST1880,Website,1.0,,2024-09-18 00:21:02.276778
CUST1881,Phone,3.0,Could be better,2023-12-19 00:21:02.276784
CUST1882,Email,5.0,Excellent experience,2024-03-04 00:21:02.276788
CUST1883,In-Person,1.0,Had some issues,2024-09-09 00:21:02.276792
CUST1884,Phone,3.0,,2024-06-17 00:21:02.276795
CUST1885,Email,2.0,,2024-10-15 00:21:02.276799
CUST1886,Website,2.0,Very satisfied,2024-07-01 00:21:02.276803
CUST1887,Phone,5.0,Loved it,2024-10-06 00:21:02.276808
CUST1888,Email,2.0,Very satisfied,2024-09-02 00:21:02.276815
CUST1889,Website,5.0,Not happy with the response,2024-03-26 00:21:02.276821
CUST1890,Phone,,Could be better,2024-06-30 00:21:02.276827
CUST1891,Email,4.0,Good support,2023-11-15 00:21:02.276834
CUST1892,Website,2.0,Not happy with the response,2024-03-11 00:21:02.276841
CUST1893,In-Person,5.0,Good support,2024-08-15 00:21:02.276846
CUST1894,Email,4.0,Excellent experience,2024-02-02 00:21:02.276849
CUST1895,In-Person,5.0,Could be better,2024-10-27 00:21:02.276853
CUST1896,In-Person,2.0,Very satisfied,2023-12-04 00:21:02.276857
CUST1897,Website,4.0,Could be better,2023-12-28 00:21:02.276861
CUST1898,In-Person,3.0,,2024-02-12 00:21:02.276865
CUST1899,Email,,Could be better,2024-10-20 00:21:02.276868
CUST1900,Phone,2.0,,2024-01-18 00:21:02.276872
CUST1901,Website,5.0,Disappointed,2024-06-27 00:21:02.276877
CUST1902,Email,5.0,Great service,2024-07-22 00:21:02.276885
CUST1903,Website,1.0,Loved it,2024-10-05 00:21:02.276889
CUST1904,In-Person,4.0,Great service,2023-12-26 00:21:02.276895
CUST1905,In-Person,1.0,Very satisfied,2024-07-18 00:21:02.276902
CUST1906,Email,2.0,Had some issues,2024-07-30 00:21:02.276907
CUST1907,Phone,2.0,Good support,2024-04-07 00:21:02.276914
CUST1908,Email,5.0,Needs improvement,2023-11-12 00:21:02.276921
CUST1909,Website,2.0,Good support,2024-04-14 00:21:02.276928
CUST1910,In-Person,5.0,Needs improvement,2024-05-09 00:21:02.276933
CUST1911,In-Person,3.0,Quick resolution,2023-12-17 00:21:02.276937
CUST1912,Website,3.0,Disappointed,2024-01-31 00:21:02.276941
CUST1913,Phone,5.0,Excellent experience,2024-05-05 00:21:02.276945
CUST1914,Website,4.0,,2024-10-19 00:21:02.276952
CUST1915,In-Person,5.0,,2024-06-04 00:21:02.276956
CUST1916,Email,2.0,Not happy with the response,2024-10-25 00:21:02.276959
CUST1917,In-Person,5.0,Disappointed,2024-08-18 00:21:02.276963
CUST1918,Email,,Could be better,2024-06-23 00:21:02.276967
CUST1919,In-Person,2.0,Excellent experience,2024-09-19 00:21:02.276970
CUST1920,Website,2.0,Not happy with the response,2024-03-03 00:21:02.276974
CUST1921,Phone,5.0,Very satisfied,2024-01-06 00:21:02.276978
CUST1922,In-Person,,Quick resolution,2024-09-26 00:21:02.276982
CUST1923,Email,3.0,Quick resolution,2024-04-06 00:21:02.276985
CUST1924,Email,2.0,Disappointed,2024-10-31 00:21:02.276990
CUST1925,Website,,Not happy with the response,2024-02-03 00:21:02.276994
CUST1926,Phone,2.0,,2023-11-27 00:21:02.276997
CUST1927,Website,5.0,Very satisfied,2024-07-15 00:21:02.277001
CUST1928,Website,4.0,,2024-05-17 00:21:02.277005
CUST1929,Email,1.0,Excellent experience,2024-09-23 00:21:02.277009
CUST1930,Website,2.0,Needs improvement,2024-01-24 00:21:02.277012
CUST1931,Phone,5.0,,2023-12-26 00:21:02.277016
CUST1932,Phone,3.0,Not happy with the response,2023-11-21 00:21:02.277020
CUST1933,Email,4.0,Not happy with the response,2024-07-31 00:21:02.277026
CUST1934,In-Person,1.0,Could be better,2024-05-10 00:21:02.277033
CUST1935,Website,4.0,,2024-07-09 00:21:02.277037
CUST1936,Phone,2.0,Very satisfied,2024-09-09 00:21:02.277040
CUST1937,Email,5.0,Excellent experience,2024-10-29 00:21:02.277044
CUST1938,In-Person,1.0,Needs improvement,2024-10-25 00:21:02.277048
CUST1939,In-Person,5.0,Good support,2024-02-12 00:21:02.277054
CUST1940,In-Person,5.0,Could be better,2023-11-16 00:21:02.277061
CUST1941,Email,5.0,,2024-08-10 00:21:02.277066
CUST1942,Email,5.0,Needs improvement,2023-12-06 00:21:02.277073
CUST1943,Email,,Loved it,2023-12-04 00:21:02.277079
CUST1944,In-Person,1.0,Loved it,2024-04-22 00:21:02.277087
CUST1945,Phone,5.0,Very satisfied,2024-05-28 00:21:02.277091
CUST1946,Website,5.0,,2024-07-27 00:21:02.277094
CUST1947,Website,1.0,,2024-02-08 00:21:02.277098
CUST1948,In-Person,4.0,Great service,2024-05-12 00:21:02.277104
CUST1949,In-Person,3.0,Good support,2024-06-17 00:21:02.277111
CUST1950,Email,4.0,Great service,2024-01-26 00:21:02.277118
CUST1951,In-Person,3.0,Loved it,2024-08-27 00:21:02.277124
CUST1952,Email,5.0,Disappointed,2023-12-21 00:21:02.277131
CUST1953,Phone,5.0,,2024-05-30 00:21:02.277136
CUST1954,In-Person,2.0,Could be better,2024-01-13 00:21:02.277143
CUST1955,Phone,3.0,Good support,2024-08-28 00:21:02.277150
CUST1956,Website,2.0,Disappointed,2024-08-17 00:21:02.277157
CUST1957,In-Person,,Very satisfied,2024-08-03 00:21:02.277168
CUST1958,In-Person,2.0,Not happy with the response,2024-04-08 00:21:02.277174
CUST1959,Website,3.0,,2024-08-01 00:21:02.277180
CUST1960,Email,1.0,Disappointed,2023-12-26 00:21:02.277189
CUST1961,In-Person,5.0,Had some issues,2024-07-10 00:21:02.277195
CUST1962,Email,4.0,,2024-01-01 00:21:02.277199
CUST1963,Website,3.0,,2024-04-21 00:21:02.277202
CUST1964,Website,2.0,,2024-10-20 00:21:02.277207
CUST1965,Website,1.0,Quick resolution,2024-07-15 00:21:02.277215
CUST1966,Phone,1.0,,2024-03-26 00:21:02.277225
CUST1967,Website,4.0,Quick resolution,2024-04-12 00:21:02.277231
CUST1968,Email,4.0,Quick resolution,2023-12-28 00:21:02.277237
CUST1969,Email,4.0,Great service,2024-07-03 00:21:02.277244
CUST1970,Website,1.0,Good support,2023-12-19 00:21:02.277250
CUST1971,Email,4.0,Excellent experience,2024-06-12 00:21:02.277256
CUST1972,Website,3.0,Great service,2023-11-18 00:21:02.277263
CUST1973,Phone,4.0,,2024-02-23 00:21:02.277273
CUST1974,Email,5.0,Good support,2024-08-28 00:21:02.277279
CUST1975,Website,4.0,,2024-03-18 00:21:02.277285
CUST1976,Phone,1.0,Loved it,2023-11-07 00:21:02.277292
CUST1977,Phone,1.0,,2023-11-10 00:21:02.277298
CUST1978,Website,1.0,Quick resolution,2024-02-18 00:21:02.277305
CUST1979,Phone,4.0,,2024-08-10 00:21:02.277311
CUST1980,In-Person,2.0,,2024-08-23 00:21:02.277317
CUST1981,Phone,1.0,Excellent experience,2024-03-22 00:21:02.277323
CUST1982,In-Person,1.0,Had some issues,2024-11-04 00:21:02.277330
CUST1983,In-Person,,Needs improvement,2024-02-01 00:21:02.277336
CUST1984,Email,4.0,Disappointed,2023-12-04 00:21:02.277342
CUST1985,Website,4.0,,2024-01-03 00:21:02.277348
CUST1986,Email,5.0,Loved it,2024-01-25 00:21:02.277354
CUST1987,Phone,,,2023-12-07 00:21:02.277360
CUST1988,In-Person,,Loved it,2024-01-15 00:21:02.277366
CUST1989,In-Person,1.0,,2024-04-06 00:21:02.277372
CUST1990,Phone,3.0,Disappointed,2024-01-17 00:21:02.277379
CUST1991,Phone,5.0,Great service,2024-09-19 00:21:02.277383
CUST1992,In-Person,4.0,Quick resolution,2024-01-29 00:21:02.277387
CUST1993,Email,2.0,,2024-06-18 00:21:02.277390
CUST1994,In-Person,5.0,Had some issues,2023-12-28 00:21:02.277394
CUST1995,Email,5.0,Needs improvement,2023-11-19 00:21:02.277398
CUST1996,In-Person,3.0,Disappointed,2023-12-22 00:21:02.277403
CUST1997,In-Person,5.0,Good support,2023-12-18 00:21:02.277409
CUST1998,Website,2.0,Had some issues,2023-11-09 00:21:02.277415
CUST1999,In-Person,1.0,,2024-03-12 00:21:02.277421
